,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5
166,现代学术界认为契约就是,契约平等,合同,契约自由,合意,B,"answer: wrong (D)
token: 88, 83, 5
time: 0.3s",,"answer: wrong (D)
token: 84, 83, 1
time: 3.0s","answer: wrong (D)
token: 76, 75, 1
time: 0.7s","answer: wrong (D)
token: 460, 75, 1
time: 3.1s",,"answer: wrong (D)
token: 95, 91, 4
time: 2.3s","answer: wrong (D)
token: 95, 91, 4
time: 0.8s","answer: wrong (D)
token: 95, 91, 4
time: 2.5s"
167,商品交换的两个必要条件：一是生产资料和劳动产品归不同的 劳动者占有，二是,私有制,社会分工,生产力发展,生产关系发展,B,"answer: right
token: 102, 96, 6
time: 0.3s",,"answer: right
token: 97, 96, 1
time: 2.8s","answer: right
token: 92, 91, 1
time: 0.7s","answer: right
token: 426, 91, 1
time: 3.1s",,"answer: right
token: 128, 124, 4
time: 2.1s","answer: right
token: 128, 124, 4
time: 1.4s","answer: right
token: 128, 124, 4
time: 2.8s"
168,企业间合作本身的伦理不包括,建立在平等自愿的基础上,无须共担责任,进行互惠互利,尊重多元以及个体选择,B,"answer: right
token: 94, 93, 1
time: 0.3s",,"answer: right
token: 94, 93, 1
time: 0.9s","answer: right
token: 87, 86, 1
time: 0.7s","answer: right
token: 313, 86, 1
time: 2.1s",,"answer: right
token: 122, 118, 4
time: 2.3s","answer: right
token: 235, 118, 117
time: 1.9s","answer: right
token: 122, 118, 4
time: 2.6s"
169,他律与自律的统一实质上是,公德,道德,法律,伦理,B,"answer: right
token: 86, 80, 6
time: 0.3s",,"answer: right
token: 81, 80, 1
time: 3.3s","answer: right
token: 75, 74, 1
time: 0.7s","answer: right
token: 473, 74, 1
time: 2.9s",,"answer: right
token: 93, 89, 4
time: 2.7s","answer: right
token: 93, 89, 4
time: 0.8s","answer: right
token: 93, 89, 4
time: 2.5s"
170,企业伦理守则的基本依据是,社会法律规,社会文明规,社会行为规,社会伦理规,D,"answer: right
token: 93, 86, 7
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.8s","answer: right
token: 77, 76, 1
time: 0.7s","answer: right
token: 414, 76, 1
time: 2.6s",,"answer: right
token: 106, 102, 4
time: 3.3s","answer: right
token: 106, 102, 4
time: 1.1s","answer: right
token: 106, 102, 4
time: 2.6s"
171,在市场经济的基本属性与要求中，构成平等交换的先决条件的是,追求利益最大化,产权关系独立化,生产要素商品化,企业行为契约化,B,"answer: right
token: 95, 94, 1
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 1.8s","answer: right
token: 93, 92, 1
time: 0.5s","answer: right
token: 519, 92, 1
time: 3.3s",,"answer: right
token: 128, 124, 4
time: 2.5s","answer: right
token: 206, 124, 82
time: 1.5s","answer: right
token: 128, 124, 4
time: 1.6s"
172,道德的营销不包括,公益营销,绿色营销,社群营销,社会营销,C,"answer: right
token: 88, 82, 6
time: 0.3s",,"answer: right
token: 83, 82, 1
time: 0.8s","answer: right
token: 73, 72, 1
time: 0.6s","answer: right
token: 464, 72, 1
time: 3.1s",,"answer: right
token: 97, 93, 4
time: 2.2s","answer: right
token: 210, 93, 117
time: 1.6s","answer: right
token: 97, 93, 4
time: 2.5s"
173,整合同化理论指明，跨国公司的管理应该具有发展性和,全局性,人文性,上升性,稳定性,D,"answer: wrong (A)
token: 89, 88, 1
time: 0.3s",,"answer: wrong (A)
token: 89, 88, 1
time: 0.7s","answer: wrong (A)
token: 82, 81, 1
time: 0.8s","answer: right
token: 559, 81, 1
time: 3.6s",,"answer: wrong (B)
token: 110, 106, 4
time: 2.2s","answer: wrong (A)
token: 110, 106, 4
time: 0.7s","answer: wrong (A)
token: 110, 106, 4
time: 2.6s"
174,中国历来有“谨乎其外以养乎其”这一道德传统，其中反映的道理是,将自律转化为他律,将他律转化为自律,他律与自律的统一,严于律己的重要性,B,"answer: wrong (D)
token: 106, 105, 1
time: 0.2s",,"answer: right
token: 106, 105, 1
time: 0.8s","answer: wrong (D)
token: 104, 103, 1
time: 0.6s","answer: right
token: 1256, 103, 1
time: 7.5s",,"answer: wrong (C)
token: 137, 133, 4
time: 2.7s","answer: wrong (C)
token: 137, 133, 4
time: 0.7s","answer: wrong (C)
token: 137, 133, 4
time: 2.6s"
175,权利与义务的等量交换就是,自由,公正,公开,公平,B,"answer: wrong (D)
token: 84, 79, 5
time: 0.2s",,"answer: wrong (D)
token: 80, 79, 1
time: 1.3s","answer: wrong (D)
token: 73, 72, 1
time: 0.8s","answer: wrong (D)
token: 675, 72, 1
time: 4.5s",,"answer: wrong (D)
token: 92, 88, 4
time: 2.3s","answer: wrong (D)
token: 148, 88, 60
time: 1.3s","answer: right
token: 92, 88, 4
time: 2.5s"
176,直接信用的现代表现形式主要是指,商业信用,银行信用,信用合作社信用,信托信用,A,"answer: wrong (B)
token: 91, 84, 7
time: 0.2s",,"answer: wrong (B)
token: 85, 84, 1
time: 2.3s","answer: right
token: 79, 78, 1
time: 0.6s","answer: right
token: 733, 78, 1
time: 4.7s",,"answer: right
token: 106, 102, 4
time: 2.4s","answer: wrong (B)
token: 180, 102, 78
time: 1.1s","answer: right
token: 106, 102, 4
time: 2.4s"
177,下列行为属于会计活动中不道德行为的是（）a做假帐；b软敲诈；c杠杆收购；d不道德的融资；e不道德投资,a,abcde,abc,ab,A,"answer: wrong (D)
token: 102, 99, 3
time: 0.2s",,"answer: right
token: 100, 99, 1
time: 0.8s","answer: right
token: 99, 98, 1
time: 0.5s","answer: wrong (B)
token: 1958, 98, 1
time: 12.3s",,"answer: right
token: 418, 125, 293
time: 7.6s","answer: right
token: 474, 125, 349
time: 2.9s","answer: right
token: 531, 125, 406
time: 9.2s"
178,在经济社会，经济自由主要是表现在财产权的（）上,所有权,支配,收益权,转让权,B,"answer: wrong (A)
token: 88, 87, 1
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 2.1s","answer: wrong (A)
token: 81, 80, 1
time: 0.5s","answer: wrong (D)
token: 1240, 80, 1
time: 7.9s",,"answer: right
token: 106, 102, 4
time: 2.1s","answer: wrong (D)
token: 106, 102, 4
time: 1.3s","answer: right
token: 106, 102, 4
time: 2.3s"
179,由两个或两个以上的主权国家为确定彼此间的经济关系，特别是贸易关系所缔结的书面协议，叫做,WTO,贸易合作组织,贸易条约和协定,国际贸易关系,C,"answer: right
token: 104, 103, 1
time: 0.3s",,"answer: right
token: 104, 103, 1
time: 1.1s","answer: right
token: 98, 97, 1
time: 0.3s","answer: right
token: 324, 97, 1
time: 2.2s",,"answer: right
token: 142, 138, 4
time: 2.3s","answer: right
token: 142, 138, 4
time: 0.7s","answer: right
token: 142, 138, 4
time: 2.8s"
180,企业赔偿责任的根据在于（）经济伦理准则,诚实不欺,公平互利,消费者自我保护,等价交换,B,"answer: right
token: 95, 89, 6
time: 0.4s",,"answer: right
token: 90, 89, 1
time: 2.2s","answer: right
token: 86, 85, 1
time: 0.7s","answer: wrong (D)
token: 1069, 85, 1
time: 6.6s",,"answer: right
token: 115, 111, 4
time: 2.5s","answer: right
token: 115, 111, 4
time: 0.9s","answer: right
token: 115, 111, 4
time: 1.6s"
181,伦理学的研究对象是,道德规范,企业规范,经济公平,伦理道德,D,"answer: right
token: 84, 79, 5
time: 0.2s",,"answer: right
token: 80, 79, 1
time: 1.0s","answer: right
token: 75, 74, 1
time: 0.8s","answer: right
token: 321, 74, 1
time: 2.5s",,"answer: right
token: 99, 95, 4
time: 2.4s","answer: right
token: 99, 95, 4
time: 0.7s","answer: right
token: 99, 95, 4
time: 2.6s"
182,在货币出现以后，借贷活动变的简单了，特别是在产生了以货 币为借贷对象的信用之后，信用的范畴就被认定为,广义的信用活动,狭义的信用活动,狭义的借贷活动,广义的借贷 活动,C,"answer: wrong (B)
token: 128, 119, 9
time: 0.3s",,"answer: wrong (B)
token: 120, 119, 1
time: 1.1s","answer: wrong (B)
token: 115, 114, 1
time: 0.7s","answer: wrong (B)
token: 533, 114, 1
time: 3.3s",,"answer: wrong (B)
token: 158, 154, 4
time: 2.5s","answer: wrong (B)
token: 158, 154, 4
time: 0.7s","answer: wrong (B)
token: 158, 154, 4
time: 2.9s"
183,公平交易的实质是,互惠互利,等价交换,自愿,诚实无欺,A,"answer: wrong (B)
token: 87, 80, 7
time: 0.3s",,"answer: wrong (B)
token: 81, 80, 1
time: 0.6s","answer: wrong (B)
token: 77, 76, 1
time: 0.7s","answer: wrong (B)
token: 417, 76, 1
time: 2.9s",,"answer: wrong (B)
token: 98, 94, 4
time: 2.4s","answer: wrong (B)
token: 98, 94, 4
time: 0.8s","answer: wrong (B)
token: 98, 94, 4
time: 1.8s"
184,关系双方真正协调运作的关键是,相互学习,组织设计,信息资源共享,文化整合,D,"answer: wrong (C)
token: 85, 80, 5
time: 0.3s",,"answer: wrong (C)
token: 81, 80, 1
time: 2.1s","answer: wrong (A)
token: 75, 74, 1
time: 0.3s","answer: right
token: 710, 74, 1
time: 4.2s",,"answer: wrong (C)
token: 104, 100, 4
time: 2.5s","answer: wrong (C)
token: 104, 100, 4
time: 0.7s","answer: right
token: 104, 100, 4
time: 2.6s"
185,所有权的伦理意义反映在它与（）的关系之中,交换权,平等权,财产权,所有制,D,"answer: wrong (B)
token: 93, 87, 6
time: 0.3s",,"answer: right
token: 88, 87, 1
time: 0.8s","answer: wrong (C)
token: 80, 79, 1
time: 0.6s","answer: right
token: 831, 79, 1
time: 6.3s",,"answer: right
token: 105, 101, 4
time: 2.3s","answer: wrong (B)
token: 172, 101, 71
time: 1.7s","answer: right
token: 105, 101, 4
time: 2.3s"
186,“高投资回报，企业稳定发展”的要求所属的利益相关者是,供应商,债权人,消费者,股东,D,"answer: right
token: 94, 88, 6
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 0.8s","answer: right
token: 82, 81, 1
time: 0.5s","answer: right
token: 273, 81, 0
time: 2.0s",,"answer: right
token: 109, 105, 4
time: 2.2s","answer: right
token: 109, 105, 4
time: 0.8s","answer: right
token: 109, 105, 4
time: 2.6s"
187,下列属于不道德工商行为的危害是（）a降低市场经济体制的效率；b侵害他人的权利；c导致自我毁灭,bc,abc,ac,ab,B,"answer: right
token: 93, 90, 3
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 0.8s","answer: right
token: 90, 89, 1
time: 0.6s","answer: right
token: 407, 89, 0
time: 2.9s",,"answer: right
token: 121, 117, 4
time: 2.3s","answer: wrong (A)
token: 440, 117, 323
time: 3.0s","answer: right
token: 121, 117, 4
time: 2.5s"
188,体现买卖双方共同意志建立起来的客观关系的是,诚信,借贷,信用,信托,C,"answer: right
token: 84, 80, 4
time: 0.2s",,"answer: right
token: 81, 80, 1
time: 0.6s","answer: right
token: 78, 77, 1
time: 0.7s","answer: right
token: 697, 77, 1
time: 4.7s",,"answer: right
token: 104, 100, 4
time: 2.3s","answer: wrong (A)
token: 395, 100, 295
time: 3.0s","answer: right
token: 104, 100, 4
time: 2.6s"
189,调节伦理关系的强制手段和非强制手段主要指的是,法律与道德,政治与法律,法律与文化,政治与道德,A,"answer: right
token: 94, 93, 1
time: 0.2s",,"answer: right
token: 94, 93, 1
time: 0.9s","answer: right
token: 85, 84, 1
time: 0.7s","answer: right
token: 362, 84, 1
time: 2.2s",,"answer: right
token: 115, 111, 4
time: 2.5s","answer: right
token: 115, 111, 4
time: 1.1s","answer: right
token: 115, 111, 4
time: 3.1s"
190,从长远看伦理优势可以转化为,道德优势,发展优势,竞争优势,利润优势,C,"answer: right
token: 90, 83, 7
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 3.6s","answer: right
token: 77, 76, 1
time: 0.7s","answer: right
token: 386, 76, 1
time: 3.6s",,"answer: right
token: 103, 99, 4
time: 2.3s","answer: right
token: 103, 99, 4
time: 0.8s","answer: right
token: 103, 99, 4
time: 2.5s"
191,压力过大可能会促使人们注重短期目标而忽视,社会进步,企业发展,长期利润,利益相关者利益,D,"answer: wrong (C)
token: 95, 88, 7
time: 0.3s",,"answer: wrong (C)
token: 89, 88, 1
time: 0.7s","answer: wrong (C)
token: 81, 80, 1
time: 0.7s","answer: right
token: 1005, 80, 1
time: 6.2s",,"answer: wrong (C)
token: 112, 108, 4
time: 2.7s","answer: wrong (C)
token: 112, 108, 4
time: 0.8s","answer: wrong (C)
token: 112, 108, 4
time: 1.9s"
192,社会信用体系包括诚信道德和,意志道德,交易信用,认识道德,商业信用,B,"answer: right
token: 87, 82, 5
time: 0.3s",,"answer: right
token: 83, 82, 1
time: 0.8s","answer: right
token: 75, 74, 1
time: 0.6s","answer: right
token: 922, 74, 1
time: 6.2s",,"answer: right
token: 102, 98, 4
time: 2.3s","answer: right
token: 102, 98, 4
time: 0.8s","answer: right
token: 102, 98, 4
time: 3.1s"
193,企业价值观的中心内容是,企业伦理观,道德伦理观,道德善恶观,企业人文观,A,"answer: right
token: 87, 86, 1
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.6s","answer: right
token: 79, 78, 1
time: 0.6s","answer: wrong (C)
token: 400, 78, 1
time: 2.6s",,"answer: right
token: 106, 102, 4
time: 2.5s","answer: wrong (B)
token: 106, 102, 4
time: 0.8s","answer: wrong (C)
token: 106, 102, 4
time: 2.4s"
194,伦理意义上的权利与义务来源于,权利,权利与义务,义务,权力,D,"answer: wrong (C)
token: 82, 78, 4
time: 0.2s",,"answer: wrong (B)
token: 79, 78, 1
time: 1.2s","answer: wrong (C)
token: 75, 74, 1
time: 0.9s","answer: wrong (C)
token: 1379, 74, 1
time: 8.6s",,"answer: wrong (B)
token: 98, 94, 4
time: 2.5s","answer: wrong (B)
token: 98, 94, 4
time: 0.8s","answer: wrong (B)
token: 98, 94, 4
time: 2.4s"
195,一个人的长期行为所表现和形成的稳定的、恒久的、整体的心理状态是,品德,主体道德本质,人格,道德意志,C,"answer: right
token: 96, 92, 4
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 1.4s","answer: right
token: 85, 84, 1
time: 0.8s","answer: right
token: 371, 84, 1
time: 2.6s",,"answer: right
token: 119, 115, 4
time: 2.4s","answer: right
token: 119, 115, 4
time: 1.0s","answer: right
token: 119, 115, 4
time: 2.4s"
196,人类历史上的.第三次大分工具有特殊的意义，其意义在于产生了一个独立的经济部门即,手工业,农业,商业,工业,C,"answer: right
token: 95, 91, 4
time: 0.4s",,"answer: right
token: 92, 91, 1
time: 4.4s","answer: wrong (A)
token: 87, 86, 1
time: 0.6s","answer: right
token: 298, 86, 1
time: 2.1s",,"answer: right
token: 121, 117, 4
time: 2.8s","answer: right
token: 121, 117, 4
time: 0.8s","answer: right
token: 121, 117, 4
time: 2.4s"
197,“清清白白办事，正正直直做人”体现的会计职业道德规范的内容是,坚持准则,客观公正,爱岗敬业,廉洁自律,D,"answer: right
token: 103, 96, 7
time: 0.3s",,"answer: right
token: 97, 96, 1
time: 0.8s","answer: right
token: 93, 92, 1
time: 0.3s","answer: right
token: 480, 92, 0
time: 3.1s",,"answer: right
token: 123, 119, 4
time: 2.9s","answer: right
token: 123, 119, 4
time: 1.6s","answer: wrong (A)
token: 332, 119, 213
time: 5.4s"
198,现代经济交往中各种信用都得到广泛的发展，其中最基本、最主要的信用形式仍然是,政府信用,国家信用,商业信用,消费信用,C,"answer: right
token: 99, 94, 5
time: 0.3s",,"answer: right
token: 95, 94, 1
time: 0.8s","answer: right
token: 88, 87, 1
time: 0.8s","answer: right
token: 1144, 87, 1
time: 8.0s",,"answer: right
token: 127, 123, 4
time: 2.6s","answer: right
token: 127, 123, 4
time: 0.7s","answer: right
token: 127, 123, 4
time: 2.4s"
199,信用管理行业中专业化的信用评价机构主要包括,征信公司,资信管理公司,资信评级机构,咨询评估公司,D,"answer: wrong (C)
token: 98, 90, 8
time: 0.3s",,"answer: wrong (C)
token: 91, 90, 1
time: 1.2s","answer: wrong (A)
token: 87, 86, 1
time: 0.6s","answer: wrong (C)
token: 741, 86, 1
time: 4.7s",,"answer: wrong (C)
token: 116, 112, 4
time: 2.3s","answer: wrong (C)
token: 116, 112, 4
time: 0.8s","answer: wrong (C)
token: 116, 112, 4
time: 3.5s"
200,消费者关系指的是企业与其产品或服务的购买者或直接消费者之间的关系，又称为,生产关系,公共关系,顾客关系,买卖关系,C,"answer: right
token: 98, 93, 5
time: 0.3s",,"answer: right
token: 94, 93, 1
time: 1.0s","answer: right
token: 87, 86, 1
time: 0.7s","answer: right
token: 378, 86, 1
time: 2.3s",,"answer: right
token: 126, 122, 4
time: 2.3s","answer: right
token: 126, 122, 4
time: 0.7s","answer: right
token: 126, 122, 4
time: 1.8s"
201,人们追求功利的伦理标准是,权利和义务,公正和平等,公平和公正,均衡和合理,C,"answer: wrong (D)
token: 96, 88, 8
time: 0.2s",,"answer: wrong (D)
token: 89, 88, 1
time: 4.1s","answer: wrong (B)
token: 80, 79, 1
time: 0.6s","answer: wrong (D)
token: 1020, 79, 1
time: 6.4s",,"answer: wrong (D)
token: 106, 102, 4
time: 3.0s","answer: wrong (A)
token: 338, 102, 236
time: 2.7s","answer: wrong (D)
token: 106, 102, 4
time: 2.2s"
202,调节伦理关系的非强制性手段是,风俗,道德,文化,法律,B,"answer: right
token: 89, 83, 6
time: 0.9s",,"answer: right
token: 84, 83, 1
time: 2.9s","answer: right
token: 73, 72, 1
time: 0.6s","answer: right
token: 325, 72, 1
time: 2.5s",,"answer: right
token: 96, 92, 4
time: 2.4s","answer: right
token: 221, 92, 129
time: 1.9s","answer: right
token: 96, 92, 4
time: 1.7s"
203,在市场经济中仅靠契约伦理的约束，契约是很难顺利完成的。市场经济发展的必然是将契约关系,市场化,诚信化,法律化,伦理化,C,"answer: wrong (D)
token: 101, 96, 5
time: 0.2s",,"answer: right
token: 97, 96, 1
time: 1.1s","answer: wrong (B)
token: 98, 97, 1
time: 0.6s","answer: right
token: 376, 97, 1
time: 2.7s",,"answer: right
token: 132, 128, 4
time: 2.5s","answer: right
token: 132, 128, 4
time: 0.8s","answer: right
token: 132, 128, 4
time: 2.4s"
204,早期的跨国公司是（）向外扩张的产物,工业资本,垄断资本,产业资本,商业资本,B,"answer: wrong (D)
token: 90, 85, 5
time: 0.3s",,"answer: right
token: 86, 85, 1
time: 1.4s","answer: wrong (D)
token: 83, 82, 1
time: 0.4s","answer: wrong (D)
token: 735, 82, 1
time: 4.7s",,"answer: right
token: 108, 104, 4
time: 2.2s","answer: wrong (D)
token: 252, 104, 148
time: 2.4s","answer: right
token: 108, 104, 4
time: 2.7s"
205,建立营销道德最根本的是企业要确立并实施,企业市场 营销观念,社会市场营销观念,人员推销观念,产品组合观念,B,"answer: right
token: 94, 93, 1
time: 0.2s",,"answer: right
token: 94, 93, 1
time: 0.8s","answer: right
token: 86, 85, 1
time: 0.6s","answer: right
token: 414, 85, 1
time: 3.4s",,"answer: right
token: 120, 116, 4
time: 2.9s","answer: right
token: 231, 116, 115
time: 1.4s","answer: right
token: 120, 116, 4
time: 2.7s"
206,法律依赖于伦理，反之，法律又是维系伦理的,方法,手段,工具,途径,C,"answer: wrong (B)
token: 87, 82, 5
time: 0.3s",,"answer: wrong (B)
token: 83, 82, 1
time: 0.5s","answer: wrong (B)
token: 79, 78, 1
time: 0.6s","answer: wrong (B)
token: 528, 78, 1
time: 3.5s",,"answer: wrong (B)
token: 103, 99, 4
time: 2.8s","answer: right
token: 103, 99, 4
time: 1.3s","answer: wrong (B)
token: 103, 99, 4
time: 2.3s"
207,道德化品牌管理属于下面营销组合策略中道德原则的是,产品策略的道德原则,促销的道德原则,分销渠道的道德原则,价格策略的道德原则,A,"answer: right
token: 98, 97, 1
time: 0.2s",,"answer: right
token: 98, 97, 1
time: 0.6s","answer: right
token: 92, 91, 1
time: 0.6s","answer: right
token: 432, 91, 1
time: 2.9s",,"answer: right
token: 132, 128, 4
time: 3.4s","answer: wrong (B)
token: 235, 128, 107
time: 1.7s","answer: right
token: 132, 128, 4
time: 2.8s"
208,我国会计职业道德的历史研究方向是,垂直,水平,横向,纵向,D,"answer: right
token: 89, 83, 6
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 0.8s","answer: right
token: 74, 73, 1
time: 0.7s","answer: right
token: 333, 73, 1
time: 2.5s",,"answer: right
token: 98, 94, 4
time: 2.3s","answer: right
token: 98, 94, 4
time: 0.7s","answer: right
token: 98, 94, 4
time: 1.7s"
