,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
142,下面关于演替的说法哪个正确?,演替以先锋种为发展顶点,演替就是一个物种取代另一个物种，无规律性,演替就是一个物种取代另一个物种，无方向性,演替是指在一定区域内一个群落被另一个群落所替代的过程,D,"answer: right
token: 122, 121, 1
time: 0.2s",,"answer: right
token: 122, 121, 1
time: 7.7s","answer: right
token: 122, 121, 1
time: 0.4s","answer: right
token: 483, 121, 1
time: 2.9s",,"answer: right
token: 166, 162, 4
time: 3.6s","answer: wrong (A)
token: 463, 162, 301
time: 2.6s","answer: right
token: 166, 162, 4
time: 2.3s","answer: right
token: 602, 269, 1
time: 10.6s","answer: right
token: 282, 281, 1
time: 0.9s"
143,在我国的整个能源结构中，我国的主要能源是,水电,石油,天然气,煤炭,D,"answer: right
token: 91, 85, 6
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 7.4s","answer: right
token: 77, 76, 1
time: 0.6s","answer: right
token: 358, 76, 1
time: 2.2s",,"answer: right
token: 103, 99, 4
time: 2.7s","answer: right
token: 103, 99, 4
time: 0.7s","answer: right
token: 103, 99, 4
time: 2.4s","answer: right
token: 398, 226, 1
time: 1.7s","answer: right
token: 239, 238, 1
time: 0.8s"
144,影响嫁接亲和力的主要原因是砧木和接穗之间的,亲缘关系,树体年龄差异,树体形状差异,树体大小差异,A,"answer: right
token: 94, 93, 1
time: 0.3s",,"answer: right
token: 94, 93, 1
time: 7.4s","answer: right
token: 90, 89, 1
time: 0.5s","answer: right
token: 385, 89, 1
time: 2.3s",,"answer: right
token: 123, 119, 4
time: 2.6s","answer: right
token: 123, 119, 4
time: 0.9s","answer: right
token: 123, 119, 4
time: 2.4s","answer: right
token: 471, 242, 1
time: 2.1s","answer: right
token: 255, 254, 1
time: 0.7s"
145,仔兔睁眼前的生理状态是,可采食饲料,行动活跃,睡眼,生长发育快,C,"answer: right
token: 89, 83, 6
time: 0.4s",,"answer: right
token: 84, 83, 1
time: 1.1s","answer: wrong (D)
token: 80, 79, 1
time: 0.4s","answer: wrong (D)
token: 2780, 79, 1
time: 17.0s",,"answer: right
token: 107, 103, 4
time: 2.8s","answer: right
token: 107, 103, 4
time: 0.8s","answer: right
token: 107, 103, 4
time: 2.6s","answer: wrong (D)
token: 889, 230, 1
time: 5.1s","answer: right
token: 243, 242, 1
time: 0.9s"
146,按作物对二氧化碳同化途径的特点分类，下列作物中属于四碳作物的是,水稻、小麦,玉米、高梁,棉花、烟草,剑麻、龙舌兰麻,B,"answer: right
token: 107, 106, 1
time: 0.2s",,"answer: right
token: 107, 106, 1
time: 1.1s","answer: right
token: 98, 97, 1
time: 0.6s","answer: right
token: 378, 97, 1
time: 2.3s",,"answer: right
token: 140, 136, 4
time: 2.6s","answer: wrong (C)
token: 443, 136, 307
time: 2.9s","answer: right
token: 140, 136, 4
time: 2.7s","answer: right
token: 552, 249, 1
time: 3.4s","answer: right
token: 262, 261, 1
time: 0.7s"
147,根据物质循环的范围不同，生物地球化学循环可分为,气相型和沉积型循环,气相型循环和地质大循环,生物小循环和地质大循环,生物小循环和气相型循环,C,"answer: right
token: 118, 108, 10
time: 0.3s",,"answer: right
token: 109, 108, 1
time: 1.7s","answer: wrong (A)
token: 105, 104, 1
time: 0.6s","answer: right
token: 687, 104, 1
time: 4.0s",,"answer: wrong (A)
token: 138, 134, 4
time: 2.7s","answer: right
token: 250, 134, 116
time: 1.6s","answer: right
token: 138, 134, 4
time: 2.8s","answer: right
token: 686, 254, 1
time: 4.2s","answer: right
token: 267, 266, 1
time: 0.7s"
148,甜玉米的采收适期是,淀粉含量最少、糖含量最高时,淀粉含量最少、糖含量最低时,淀粉含量最多、糖含量最高时,淀粉含量最多、糖含量最低时,A,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 2.3s","answer: right
token: 107, 106, 1
time: 0.6s","answer: right
token: 358, 106, 1
time: 2.1s",,"answer: right
token: 147, 143, 4
time: 2.6s","answer: right
token: 147, 143, 4
time: 1.7s","answer: right
token: 147, 143, 4
time: 2.8s","answer: right
token: 503, 257, 1
time: 2.0s","answer: right
token: 270, 269, 1
time: 0.8s"
149,下列作物中，不耐连作的作物是,烟草,小麦,玉米,水稻,A,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 0.8s","answer: right
token: 77, 76, 1
time: 0.6s","answer: right
token: 428, 76, 1
time: 2.9s",,"answer: right
token: 99, 95, 4
time: 3.0s","answer: right
token: 174, 95, 79
time: 1.3s","answer: right
token: 99, 95, 4
time: 2.0s","answer: right
token: 518, 226, 1
time: 3.0s","answer: right
token: 239, 238, 1
time: 0.7s"
150,华北地区不能栽培柑桔。主要影响因素是,活动积温,越冬最低温度,有效积温,最热月温度,B,"answer: right
token: 99, 91, 8
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 2.3s","answer: right
token: 85, 84, 1
time: 0.6s","answer: right
token: 429, 84, 1
time: 2.9s",,"answer: right
token: 113, 109, 4
time: 3.1s","answer: right
token: 113, 109, 4
time: 0.8s","answer: right
token: 113, 109, 4
time: 1.7s","answer: right
token: 600, 236, 1
time: 3.3s","answer: right
token: 249, 248, 1
time: 0.7s"
151,下面哪一个条件不是传统农业转变为现代农业所需要的社会经济及技术条件,工业要有一定程度的发展,教育水平要有一定程度的提高,职工的工资要有大幅度上涨,商品经济必须有一定程度的发展,C,"answer: right
token: 103, 102, 1
time: 0.2s",,"answer: right
token: 103, 102, 1
time: 1.6s","answer: right
token: 103, 102, 1
time: 0.7s","answer: right
token: 492, 102, 0
time: 3.3s",,"answer: right
token: 158, 154, 4
time: 4.4s","answer: right
token: 158, 154, 4
time: 0.8s","answer: right
token: 158, 154, 4
time: 2.4s","answer: right
token: 661, 253, 1
time: 3.5s","answer: right
token: 266, 265, 1
time: 0.8s"
152,利用外资主要有三种渠道。从国际组织获取资金的渠道称,多边渠道,官方渠道,双边渠道,民间渠道,A,"answer: right
token: 92, 91, 1
time: 0.2s",,"answer: right
token: 92, 91, 1
time: 0.7s","answer: right
token: 84, 83, 1
time: 0.7s","answer: right
token: 453, 83, 1
time: 2.8s",,"answer: right
token: 119, 115, 4
time: 2.9s","answer: right
token: 119, 115, 4
time: 0.8s","answer: right
token: 119, 115, 4
time: 2.4s","answer: right
token: 443, 232, 1
time: 2.0s","answer: right
token: 245, 244, 1
time: 0.7s"
153,有害物质的富集使人类受害最大，这是因为,人处于食物链的终端,大多数人直接从事农牧业生产,人们经常接触有害物质,人类的摄食量大,A,"answer: right
token: 100, 99, 1
time: 0.2s",,"answer: right
token: 100, 99, 1
time: 0.8s","answer: right
token: 97, 96, 1
time: 0.7s","answer: right
token: 513, 96, 1
time: 3.4s",,"answer: right
token: 132, 128, 4
time: 3.2s","answer: right
token: 207, 128, 79
time: 1.6s","answer: right
token: 132, 128, 4
time: 2.4s","answer: right
token: 493, 245, 1
time: 2.3s","answer: right
token: 258, 257, 1
time: 0.7s"
154,暖地型草坪草生长的适宜温度为,30～35°C,20～25°C,15～20°C,25～30°C,D,"answer: right
token: 107, 98, 9
time: 0.3s",,"answer: right
token: 99, 98, 1
time: 0.5s","answer: right
token: 101, 100, 1
time: 0.5s","answer: wrong (A)
token: 7226, 100, 1
time: 39.1s",,"answer: right
token: 109, 105, 4
time: 2.9s","answer: wrong (B)
token: 171, 105, 66
time: 1.1s","answer: right
token: 109, 105, 4
time: 2.3s","answer: right
token: 1765, 238, 1
time: 13.5s","answer: right
token: 251, 250, 1
time: 0.9s"
155,根据水稻对温、光条件的反应，水稻是,低温、长日作物,高温、短日作物,高温、长日作物,低温、短日作物,B,"answer: right
token: 99, 98, 1
time: 0.2s",,"answer: right
token: 99, 98, 1
time: 1.1s","answer: right
token: 93, 92, 1
time: 0.6s","answer: right
token: 423, 92, 1
time: 2.6s",,"answer: right
token: 119, 115, 4
time: 2.4s","answer: right
token: 178, 115, 63
time: 1.5s","answer: right
token: 119, 115, 4
time: 2.0s","answer: right
token: 509, 241, 1
time: 23.0s","answer: right
token: 254, 253, 1
time: 0.9s"
156,由植物内在因素引起的休眠，即使给予适宜的环境条件，依然要保持一段时间的休眠状态，仍不发芽，这称为,他发性休眠,短休眠,强迫休眠,生理休眠,D,"answer: right
token: 116, 110, 6
time: 0.3s",,"answer: right
token: 111, 110, 1
time: 1.7s","answer: right
token: 104, 103, 1
time: 0.7s","answer: right
token: 1646, 103, 1
time: 9.3s",,"answer: right
token: 146, 142, 4
time: 2.6s","answer: right
token: 146, 142, 4
time: 0.8s","answer: right
token: 146, 142, 4
time: 2.5s","answer: right
token: 894, 252, 1
time: 7.6s","answer: right
token: 265, 264, 1
time: 0.7s"
157,下列生物膜中存在V型H＋-ATP酶的是,液泡膜,类囊体膜,质膜,线粒体膜,A,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 1.0s","answer: right
token: 84, 83, 1
time: 0.6s","answer: right
token: 441, 83, 1
time: 2.8s",,"answer: right
token: 113, 109, 4
time: 2.6s","answer: right
token: 484, 109, 375
time: 3.9s","answer: right
token: 113, 109, 4
time: 2.6s","answer: right
token: 557, 236, 1
time: 3.0s","answer: wrong (B)
token: 249, 248, 1
time: 0.6s"
158,杂交后代再与亲本之一杂交称为,复交,三交,单交,回交,D,"answer: right
token: 87, 82, 5
time: 0.3s",,"answer: right
token: 83, 82, 1
time: 0.9s","answer: right
token: 77, 76, 1
time: 0.6s","answer: right
token: 340, 76, 1
time: 2.3s",,"answer: right
token: 97, 93, 4
time: 2.7s","answer: right
token: 97, 93, 4
time: 0.7s","answer: right
token: 97, 93, 4
time: 3.0s","answer: right
token: 415, 229, 1
time: 1.9s","answer: right
token: 242, 241, 1
time: 0.6s"
159,一般把作物种子播种(或出苗)到新种子成熟所经历的天数称为,物候期,生育时期,生育阶段,生育期,D,"answer: right
token: 97, 92, 5
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 0.9s","answer: right
token: 88, 87, 1
time: 0.6s","answer: right
token: 329, 87, 1
time: 2.2s",,"answer: right
token: 117, 113, 4
time: 2.4s","answer: right
token: 202, 113, 89
time: 1.5s","answer: right
token: 117, 113, 4
time: 2.5s","answer: right
token: 667, 240, 1
time: 4.2s","answer: right
token: 253, 252, 1
time: 0.6s"
160,气相型循环的特点是,速度较慢，循环较为完全,速度快，循环不完全,速度较慢，循环不完全,速度快，循环比较完全,D,"answer: right
token: 102, 94, 8
time: 0.4s",,"answer: right
token: 95, 94, 1
time: 7.4s","answer: wrong (A)
token: 94, 93, 1
time: 0.8s","answer: right
token: 456, 93, 1
time: 2.9s",,"answer: right
token: 123, 119, 4
time: 2.2s","answer: wrong (B)
token: 123, 119, 4
time: 1.0s","answer: right
token: 123, 119, 4
time: 2.6s","answer: wrong (B)
token: 1554, 243, 1
time: 10.4s","answer: wrong (B)
token: 256, 255, 1
time: 0.7s"
161,在群落中决定着整个群落的内部结构和特殊环境，往往是主要层的优势种的植物种是,亚优势种,附属种,建群种,优势种,C,"answer: right
token: 105, 98, 7
time: 0.3s",,"answer: right
token: 99, 98, 1
time: 7.3s","answer: right
token: 95, 94, 1
time: 0.6s","answer: right
token: 626, 94, 1
time: 3.9s",,"answer: right
token: 124, 120, 4
time: 2.4s","answer: right
token: 124, 120, 4
time: 0.8s","answer: right
token: 124, 120, 4
time: 2.6s","answer: right
token: 831, 244, 1
time: 5.1s","answer: right
token: 257, 256, 1
time: 0.8s"
162,某些鲜活易腐且不易储存的农产品，在短期内其供给弹性,无限大,很大,很小,为零,D,"answer: wrong (C)
token: 92, 87, 5
time: 0.3s",,"answer: wrong (C)
token: 88, 87, 1
time: 3.6s","answer: wrong (C)
token: 84, 83, 1
time: 0.7s","answer: wrong (C)
token: 806, 83, 1
time: 5.1s",,"answer: wrong (C)
token: 110, 106, 4
time: 2.4s","answer: wrong (C)
token: 249, 106, 143
time: 1.9s","answer: right
token: 209, 106, 103
time: 4.6s","answer: right
token: 812, 233, 1
time: 24.1s","answer: wrong (C)
token: 246, 245, 1
time: 0.8s"
163,肉用仔鸡的饲养要采取,全期自由采食,前期自由采食，后期限饲,全期限饲,前期限饲，后期自由采食,A,"answer: right
token: 100, 99, 1
time: 0.2s",,"answer: right
token: 100, 99, 1
time: 2.1s","answer: right
token: 90, 89, 1
time: 0.7s","answer: right
token: 816, 89, 1
time: 5.1s",,"answer: right
token: 122, 118, 4
time: 9.8s","answer: wrong (B)
token: 122, 118, 4
time: 0.7s","answer: right
token: 122, 118, 4
time: 2.9s","answer: right
token: 573, 240, 1
time: 3.0s","answer: wrong (B)
token: 253, 252, 1
time: 0.7s"
164,生态系统的生产者为,狼,鱼,森林,食用菌,C,"answer: right
token: 85, 79, 6
time: 0.3s",,"answer: right
token: 80, 79, 1
time: 0.8s","answer: right
token: 70, 69, 1
time: 0.7s","answer: right
token: 536, 69, 1
time: 3.7s",,"answer: right
token: 92, 88, 4
time: 2.3s","answer: right
token: 181, 88, 93
time: 2.5s","answer: right
token: 92, 88, 4
time: 3.0s","answer: right
token: 409, 221, 1
time: 2.0s","answer: right
token: 234, 233, 1
time: 0.6s"
165,下列土壤类型中，保肥保水能力最强的是,砂土,粘土,壤土,砂壤土,B,"answer: right
token: 89, 88, 1
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 0.7s","answer: right
token: 83, 82, 1
time: 0.5s","answer: right
token: 387, 82, 1
time: 2.3s",,"answer: right
token: 106, 102, 4
time: 2.5s","answer: right
token: 106, 102, 4
time: 0.9s","answer: right
token: 106, 102, 4
time: 2.7s","answer: right
token: 570, 233, 1
time: 3.4s","answer: right
token: 246, 245, 1
time: 0.6s"
166,猪群内个体间的相互识别，主要是利用猪的,视觉,听觉,嗅觉,群体位次,C,"answer: right
token: 94, 88, 6
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 0.7s","answer: right
token: 81, 80, 1
time: 0.7s","answer: right
token: 277, 80, 1
time: 1.9s",,"answer: right
token: 108, 104, 4
time: 2.2s","answer: right
token: 108, 104, 4
time: 0.9s","answer: right
token: 108, 104, 4
time: 1.7s","answer: right
token: 453, 232, 1
time: 2.5s","answer: right
token: 245, 244, 1
time: 0.7s"
167,下列牛品种中，屠宰率最高、肉品质最好的是,夏洛来,延边牛,秦川牛,荷兰牛,A,"answer: right
token: 91, 90, 1
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 0.7s","answer: right
token: 84, 83, 1
time: 0.3s","answer: right
token: 1322, 83, 1
time: 7.6s",,"answer: right
token: 116, 112, 4
time: 2.5s","answer: right
token: 186, 112, 74
time: 1.7s","answer: right
token: 116, 112, 4
time: 2.4s","answer: right
token: 924, 236, 1
time: 7.8s","answer: right
token: 249, 248, 1
time: 0.9s"
168,凡饲料干物质中粗蛋白含量高于（）者，均称为蛋白质补充料,40%,20%,10%,30%,B,"answer: right
token: 95, 89, 6
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 0.7s","answer: wrong (D)
token: 92, 91, 1
time: 0.7s","answer: right
token: 228, 91, 1
time: 1.8s",,"answer: right
token: 114, 110, 4
time: 2.8s","answer: right
token: 114, 110, 4
time: 1.1s","answer: right
token: 114, 110, 4
time: 3.0s","answer: right
token: 633, 235, 1
time: 3.4s","answer: wrong (A)
token: 248, 247, 1
time: 0.6s"
