,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5
111,下列说法正确的是,甲亢症患者应多食用富含碘元素的食物,洗洁精利用表面活性剂将油污溶解成水的原理去污,声呐利用次声波定位物体位置，探测水的深度,一般情况下，将水煮沸能起到软化作用,D,"answer: right
token: 124, 123, 1
time: 0.2s",,"answer: right
token: 124, 123, 1
time: 0.7s","answer: wrong (B)
token: 114, 113, 1
time: 0.7s","answer: right
token: 511, 113, 1
time: 2.9s",,"answer: wrong (A)
token: 592, 162, 430
time: 8.3s","answer: wrong (A)
token: 585, 162, 423
time: 3.6s","answer: wrong (A)
token: 531, 162, 369
time: 6.9s"
112,城市病指的是人口涌入大城市，导致其公共服务功能被过度消费，最终造成交通拥挤、住房紧张、空气污染等问题。有专家认为，当城市病严重到一定程度时，大城市的吸引力就会下降，人们不会再像从前一样向大城市集聚，城市病将会减轻，从而焕发新的活力。如果以下各项为真，能够削弱上述观点的是,政府应该将更多财力用于发展中小城市、乡镇、农村,中小城市活力足，发展潜力大，对人们吸引力会很强,大城市能够提供的公共服务是中小城市所无法替代的,我国已经进入城市病的爆发期，居民生活已受到影响,C,"answer: right
token: 194, 193, 1
time: 0.3s",,"answer: right
token: 194, 193, 1
time: 1.2s","answer: right
token: 204, 203, 1
time: 0.5s","answer: right
token: 779, 203, 1
time: 4.3s",,"answer: wrong (A)
token: 771, 309, 462
time: 8.7s","answer: wrong (A)
token: 745, 309, 436
time: 3.7s","answer: right
token: 313, 309, 4
time: 2.5s"
113,我国举办2022年北京冬奥会的理念是,环保、公平、竞争、和谐,绿色、共享、开放、廉洁,共享、友好、竞争、绿色,生态、温暖、公平、实用,B,"answer: right
token: 108, 107, 1
time: 0.3s",,"answer: right
token: 108, 107, 1
time: 0.7s","answer: right
token: 103, 102, 1
time: 0.8s","answer: right
token: 267, 102, 1
time: 1.7s",,"answer: right
token: 142, 138, 4
time: 2.7s","answer: right
token: 142, 138, 4
time: 0.8s","answer: right
token: 142, 138, 4
time: 2.5s"
114,关于我国农村三级卫生服务网络，下列说法正确的是,以让农民“看病不出乡镇”为发展目标,以乡镇卫生院为基础,包括乡镇卫生院、村卫生室和家庭自我保健,主要承担预防保健、基本医疗、健康教育、计生指导等任务,D,"answer: right
token: 120, 119, 1
time: 0.2s",,"answer: right
token: 120, 119, 1
time: 0.6s","answer: right
token: 118, 117, 1
time: 0.6s","answer: right
token: 901, 117, 1
time: 5.1s",,"answer: right
token: 356, 174, 182
time: 5.2s","answer: wrong (A)
token: 508, 174, 334
time: 2.7s","answer: right
token: 178, 174, 4
time: 2.4s"
115,某国际小组对从已灭绝的一种恐鸟骨骼化石中提取的DNA进行遗传物质衰变速率分析发现，虽然短DNA片段可能存在100万年，但30个或者更多碱基对序列在确定条件下的半衰期只有大约15.8万年。某位科学家据此认为，利用古代DNA再造恐龙等类似于电影《侏罗纪公园》中的故事不可能发生。以下哪项如果为真，最能反驳该科学家的观点,《侏罗纪公园》虽然是一部科幻电影，但也要有事实依据,恐鸟与恐龙的碱基对序列排列顺序不同,环境因素会影响DNA等遗传物质的衰变速率,上述研究的化石样本可能受到人类DNA的“污染”,B,"answer: wrong (C)
token: 220, 219, 1
time: 0.3s",,"answer: wrong (C)
token: 220, 219, 1
time: 1.1s","answer: wrong (C)
token: 225, 224, 1
time: 0.6s","answer: wrong (C)
token: 2864, 224, 1
time: 16.3s",,"answer: wrong (A)
token: 710, 329, 381
time: 8.3s","answer: wrong (A)
token: 840, 329, 511
time: 4.5s","answer: wrong (C)
token: 333, 329, 4
time: 2.7s"
116,人工智能的数据垄断为反垄断理论提出了新的实践问题，换句话说，反垄断法的理论创新是一种现实的实践需求。具体而言，反垄断法的理论创新需求主要有以下几个方面：第一，双边市场理论。与单边市场相对应，经济学家所提出的双边市场理论，能够为多边性数据市场的反垄断执法提供有益思路。当前的双边市场理论，一方面需要关注实践动向进一步完善理论自身，另一方面需要探索双边市场理论如何转化为可供操作适用的反垄断法律法规。第二，相关市场理论。人工智能的数据反垄断，需要探讨单独界定“数据市场”的必要性和可行性，还需要正视传统相关市场界定工具在数据市场的无能为力，进而积极探索可替代性的分析工具。接下来最可能讲述的是数据垄断的,立法问题,法律渊源,法律界定,执法问题,A,"answer: wrong (D)
token: 245, 239, 6
time: 0.3s",,"answer: wrong (D)
token: 240, 239, 1
time: 0.6s","answer: wrong (D)
token: 256, 255, 1
time: 0.6s","answer: wrong (D)
token: 2019, 255, 1
time: 11.6s",,"answer: wrong (C)
token: 398, 394, 4
time: 2.2s","answer: wrong (C)
token: 634, 394, 240
time: 2.8s","answer: right
token: 685, 394, 291
time: 7.8s"
117,大力发展节能服务产业和环保产业，开发风能、太阳能等清洁、可再生能源，关键在于国家给予政策支持，使企业产品在价格上处于优势。这主要说明，价格变动,影响市场的供求关系,有助于生产适销对路、高质量产品,调整产品结构和生产规模,提高劳动生产率,C,"answer: right
token: 143, 132, 11
time: 0.3s",,"answer: right
token: 133, 132, 1
time: 0.9s","answer: wrong (A)
token: 130, 129, 1
time: 0.7s","answer: right
token: 541, 129, 1
time: 3.3s",,"answer: right
token: 310, 184, 126
time: 4.6s","answer: wrong (A)
token: 529, 184, 345
time: 3.2s","answer: right
token: 188, 184, 4
time: 1.9s"
118,空气污染阻断了植物与昆虫间的正常交流，这一点对于像蜜蜂之类的传粉昆虫来说影响更大。虽然，单就蜜蜂种群数量因此而受到的破坏程度，现阶段还没有谁能够拿出一个完整的监测数据，但研究发现，常见的植物挥发性物质月桂烯极易被柴油机废气所破坏，而月桂烯的缺失会让蜜蜂在寻找蜜源的途中迷失方向。研究人员在将花香中的月桂烯移除后，只有37%的蜜蜂还能识别出蜜源在哪儿。根据这段文字，下列说法正确的是,空气污染严重破坏蜜源,空气污染严重影响蜜蜂,空气污染严重损害蜜蜂生存,空气污染让蜜蜂找不到蜜源,B,"answer: wrong (D)
token: 229, 217, 12
time: 0.3s",,"answer: wrong (D)
token: 218, 217, 1
time: 2.2s","answer: wrong (D)
token: 221, 220, 1
time: 0.6s","answer: right
token: 1273, 220, 1
time: 6.7s",,"answer: wrong (A)
token: 740, 363, 377
time: 9.7s","answer: wrong (A)
token: 733, 363, 370
time: 3.8s","answer: wrong (D)
token: 367, 363, 4
time: 2.4s"
119,随着我国对外开放深化和世界经济全球化加速，国际经济环境因素对我国宏观经济运行稳定性的影响越来越大，需要我们密切关注，谨慎对待。目前国际市场石油价格、粮食和食用油价格上涨对我国国内市场价格的影响越来越大，成为造成国内市场相关商品价格上涨的不可忽视的因素。这种输入型成本推动造成的价格上涨的影响，将随着我国对国外石油等重要资源性商品依赖程度的上升，而变得越来越大，可能成为推动价格上涨的长期因素，对此我们必须更加重视。这段文字意在说明,我国对外依赖型经济模式是价格上涨的原因之一,我国输入型成本将随全球化程度的加深不断增高,要重视国际经济因素对我国经济稳定性的影响,国际市场价格对我国国内市场价格的影响很大,C,"answer: right
token: 214, 213, 1
time: 0.2s",,"answer: right
token: 214, 213, 1
time: 0.6s","answer: right
token: 229, 228, 1
time: 0.5s","answer: right
token: 733, 228, 1
time: 4.1s",,"answer: wrong (A)
token: 815, 379, 436
time: 10.0s","answer: wrong (A)
token: 767, 379, 388
time: 3.4s","answer: right
token: 383, 379, 4
time: 2.4s"
120,社会主要矛盾内涵的转化，表现为供给和需求两侧的结构都逐步发生变化。其实，几年前中央提出我国进入发展新常态，随后又提出供给侧结构性改革，就表明已经认识到社会主要矛盾内涵的变化，但并没有超越供给不能满足需求的总框架。而且应当认识到，党的十九大报告讲了主要矛盾的转化，而转化前后的主要矛盾不是相互排斥和对立的关系。“人民日益增长的美好生活需要和不平衡不充分的发展之间的矛盾”是原有主要矛盾内涵的拓展与提高：“落后的生产”提升为“不平衡不充分的发展”，“人民日益增长的物质文化需要”提升为“人民日益增长的美好生活需要”。接下来最可能讲述的是我国社会主要矛盾内涵转化的,机制,原因,表现,动力,A,"answer: wrong (C)
token: 226, 221, 5
time: 0.3s",,"answer: wrong (B)
token: 222, 221, 1
time: 1.0s","answer: wrong (C)
token: 231, 230, 1
time: 0.8s","answer: wrong (C)
token: 1501, 230, 1
time: 8.5s",,"answer: right
token: 784, 381, 403
time: 10.1s","answer: right
token: 747, 381, 366
time: 3.7s","answer: wrong (B)
token: 385, 381, 4
time: 2.4s"
121,在一次马拉松比赛中，某国运动员包揽了前四名，他们佩戴的参赛号码很有趣：运动员甲的号码加4，乙的号码减4，丙的号码乘4，丁的号码除以8，所得的数字都一样。这四个号码中有1个三位数号码，2个两位数号码，1个一位数号码，且其中一位运动员在比赛中取得的名次也与自己的号码相同。那么其中三位数的号码为,128,120,256,512,A,"answer: right
token: 175, 174, 1
time: 0.2s",,"answer: right
token: 175, 174, 1
time: 0.5s","answer: right
token: 6213, 174, 6039
time: 21.9s","answer: right
token: 1640, 174, 0
time: 7.5s",,"answer: right
token: 892, 230, 662
time: 12.2s","answer: right
token: 1303, 230, 1073
time: 7.4s","answer: right
token: 1096, 230, 866
time: 14.5s"
122,臭豆腐：香菇,小麦：大米,黑芝麻：白菜,热干面：凉水,甜菜：苦瓜,B,"answer: wrong (D)
token: 88, 87, 1
time: 0.2s",,"answer: wrong (D)
token: 88, 87, 1
time: 0.5s","answer: right
token: 85, 84, 1
time: 0.5s","answer: right
token: 8912, 84, 1
time: 47.7s",,"answer: wrong (D)
token: 115, 111, 4
time: 2.4s","answer: wrong (A)
token: 397, 111, 286
time: 2.7s","answer: wrong (D)
token: 115, 111, 4
time: 2.4s"
123,下列有关“不忘初心、牢记使命”主题教育的说法正确的是,把学习教育、调查研究、检视问题、整改落实贯穿主题教育全过程,具体目标是找差距、抓落实,根本任务是建设高素质党员干部队伍,总要求是坚守初心使命，积极担当作为,A,"answer: right
token: 118, 117, 1
time: 0.3s",,"answer: right
token: 118, 117, 1
time: 0.5s","answer: right
token: 123, 122, 1
time: 0.7s","answer: right
token: 773, 122, 1
time: 4.5s",,"answer: right
token: 179, 175, 4
time: 2.7s","answer: right
token: 179, 175, 4
time: 1.2s","answer: right
token: 179, 175, 4
time: 2.4s"
124,其实，大多数人都在沿着固有的一套路径和习惯生活，也就是“舒适区”，并且倾向于不打破它。特别是在互联网文化的影响下，人们更容易和持有相似观点的人抱团取暖，强化原有的认知方式，增强安全感。可生活的不确定因素那么多，在保持它的开放性的前提下顺其自然，才有更多的机会去拥抱美好的结局。因为你搞不清自己在什么节点会茅塞顿开，变成一个十分陌生但很开心的自己。下列选项对这段文字理解正确的是,打破“舒适区”，安享生活的不确定性，你会收获更多的快乐,承认并接受生活中的不确定因素，我们也许会因此改变成为一个自己都不认识的人,摒除互联网文化影响，不与持相似观点的人抱团取暖，是让自己茅塞顿开的前提,固守“舒适区”，与思想上的同类人“抱团”，执拗于原有习惯和安全感，等于拒绝了很多开放性的快乐,D,"answer: right
token: 254, 253, 1
time: 0.2s",,"answer: right
token: 254, 253, 1
time: 2.6s","answer: wrong (B)
token: 264, 263, 1
time: 0.6s","answer: wrong (A)
token: 2058, 263, 1
time: 10.8s",,"answer: wrong (A)
token: 849, 429, 420
time: 9.5s","answer: wrong (A)
token: 945, 429, 516
time: 3.7s","answer: right
token: 433, 429, 4
time: 2.3s"
125,关于近五年我国天文科技成就，下列说法错误的是,发现了新的太阳体系外行星族群——热海星,拥有了世界最大口径光学红外望远镜,在中国首次成功实现了月球激光测距,发现了迄今为止最高能量的宇宙伽玛射线,B,"answer: right
token: 119, 118, 1
time: 0.2s",,"answer: right
token: 119, 118, 1
time: 0.7s","answer: wrong (A)
token: 116, 115, 1
time: 0.5s","answer: right
token: 1198, 115, 1
time: 7.0s",,"answer: right
token: 318, 166, 152
time: 4.8s","answer: wrong (A)
token: 511, 166, 345
time: 3.6s","answer: right
token: 170, 166, 4
time: 2.4s"
126,卖给消费者的第一种转基因食物是,玉米,大豆,西红柿,水稻,C,"answer: right
token: 88, 82, 6
time: 0.3s",,"answer: right
token: 83, 82, 1
time: 1.5s","answer: wrong (B)
token: 76, 75, 1
time: 0.8s","answer: right
token: 192, 75, 1
time: 1.6s",,"answer: right
token: 101, 97, 4
time: 2.7s","answer: right
token: 101, 97, 4
time: 0.8s","answer: right
token: 101, 97, 4
time: 2.5s"
127,下列条款符合法律规定的是,淘宝网某服饰店表示：本店商品一经售出，概不退货,某饭店店堂告知：“请保管好随身物品，丢失概不负责”,某商场厕所门口获救牌“地滑小心摔倒，否则概不负责任”,某干洗店申明：衣物丢失，只赔付洗衣费二倍的价钱,B,"answer: wrong (D)
token: 143, 142, 1
time: 0.4s",,"answer: right
token: 143, 142, 1
time: 0.9s","answer: wrong (D)
token: 148, 147, 1
time: 0.5s","answer: right
token: 5943, 147, 0
time: 36.9s",,"answer: wrong (A)
token: 565, 195, 370
time: 7.8s","answer: wrong (A)
token: 592, 195, 397
time: 3.8s","answer: wrong (D)
token: 199, 195, 4
time: 2.5s"
128,全世界有超过15000个海洋保护区，绝大多数保护区都允许商业活动，人类已经充分利用甚至过度开发了全球89%的鱼类资源，并且摧毁了世界上近半数的珊瑚礁。科学家认为，为保护海洋生物健全的多样性，全球至少30%的海洋需要划入保护区。重要的是，大部分保护区应该靠近繁华的海岸。如果一片海域被隔离了足够长的时间，鱼类和生物多就会出现反弹。繁盛的鱼类也会逐渐向邻近的水域扩散。智能化的保护区甚至可以在多种压力（如污染、变暖和酸化）下使海洋生态具有更强的恢复力。从这段文字可以看出作者意在呼吁,加大海洋保护区建设,禁止海洋保护区商业活动,避免过度捕捞，保护鱼类,大力保护珊瑚礁,A,"answer: right
token: 235, 234, 1
time: 0.3s",,"answer: right
token: 235, 234, 1
time: 2.7s","answer: right
token: 241, 240, 1
time: 0.6s","answer: right
token: 779, 240, 1
time: 3.9s",,"answer: right
token: 593, 386, 207
time: 6.1s","answer: right
token: 782, 386, 396
time: 4.0s","answer: right
token: 390, 386, 4
time: 2.6s"
129,坚持农村基本经营制度，是党的农村政策的基石，是乡村振兴的制度基础。关于农村基本经营制度，下列说法错误的是,支持进城落户农民依法自愿有偿转让集体土地所有权,保持土地承包关系稳定并长久不变，第二轮土地承包到期后再延长三十年,完善农村承包地所有权、承包权、经营权“三权”分置制度,实行家庭承包经营为基础、统分结合的双层经营体制,A,"answer: right
token: 158, 157, 1
time: 0.3s",,"answer: right
token: 158, 157, 1
time: 0.8s","answer: right
token: 161, 160, 1
time: 0.8s","answer: right
token: 642, 160, 1
time: 3.6s",,"answer: right
token: 599, 232, 367
time: 7.4s","answer: right
token: 497, 232, 265
time: 2.7s","answer: right
token: 236, 232, 4
time: 2.3s"
130,现有5盒动画卡片，各盒卡片张数分别为：7、9、11、14、17。卡片按图案分为米老鼠、葫芦娃、喜洋洋、灰太狼4种，每个盒内装的是同图案的卡片。已知米老鼠图案的卡片只有一盒，而喜洋洋、灰太狼图案的卡片数之和比葫芦娃图案的多1倍，那么图案为米老鼠的卡片的张数为?,9,17,14,7,D,"answer: right
token: 174, 170, 4
time: 0.3s",,"answer: wrong (B)
token: 171, 170, 1
time: 0.8s","answer: right
token: 177, 176, 1
time: 0.7s","answer: right
token: 3827, 176, 1
time: 17.5s",,"answer: right
token: 886, 232, 654
time: 10.9s","answer: wrong (A)
token: 1140, 232, 908
time: 6.4s","answer: wrong (A)
token: 876, 232, 644
time: 11.2s"
131,如果能够做好南极生态环境的承受力评估，并严格执行有关规定，南极旅游造成的生态影响就可以得到有效控制。因为与南极大陆极为广袤的地域相比，游客活动的地域仅为总面积的3%左右。而如何管理好长期设在南极的科考站，才是更为棘手的问题，尤其是一些被废弃的科考站，已对南极生态环境造成了新的威胁。这段文字意在强调,南极生态环境管理机制的必要性,南极科考站对当地生态环境的影响,南极生态旅游的发展前景,南极生态环境评估的意义,A,"answer: right
token: 177, 176, 1
time: 0.3s",,"answer: right
token: 177, 176, 1
time: 0.7s","answer: wrong (B)
token: 187, 186, 1
time: 0.7s","answer: wrong (B)
token: 1563, 186, 0
time: 8.8s",,"answer: right
token: 562, 277, 285
time: 10.3s","answer: right
token: 656, 277, 379
time: 3.7s","answer: wrong (B)
token: 281, 277, 4
time: 2.7s"
132,2018年某大型玻璃厂超标排放大气污染物，严重污染了周边的大气环境。根据我国相关法律，下列哪一无违法记录且符合年限要求的主体有权提起公益诉讼,依法在玻璃厂所在地的县民政局登记的某环保中心,在国外合法设立但尚未在我国民政部门登记的某环保基金会,由周边住户合法有效推选出的某环保志愿者,依法在邻省民政厅登记的某环保协会,D,"answer: right
token: 155, 154, 1
time: 0.2s",,"answer: right
token: 155, 154, 1
time: 0.6s","answer: right
token: 162, 161, 1
time: 0.7s","answer: right
token: 897, 161, 1
time: 5.2s",,"answer: wrong (A)
token: 495, 232, 263
time: 6.1s","answer: wrong (A)
token: 672, 232, 440
time: 3.7s","answer: right
token: 236, 232, 4
time: 2.5s"
133,超级高铁与大众的出行密切相关，它最吸引人之处，就是其运行速度远超轮轨式高铁列车，时速可达600至1200千米，甚至有很多人断言能够达到4000千米以上。这类超级高铁有一个共同的特点，就是列车须在密封的真空或者低气压管道中运行。具体而言就是通过抽取空气达到接近真空的低气压环境，采用气动悬浮或者磁悬浮驱动技术，让列车在全天候、无轮轨阻力、低空气阻力和低噪声模式下超高速运行。以下各项如果为真，最能质疑超级高铁实现可能性的是,超级高铁在某些线路中无法实现低气压管道的密封,超级高铁一旦出现失控将对乘客的人身安全带来可怕的后果,在真空或低气压管道中超级高铁的某些必要设备将无法使用,在超级高铁运行的真空管道中维护设备将异常艰难和昂贵,C,"answer: right
token: 265, 264, 1
time: 0.2s",,"answer: right
token: 265, 264, 1
time: 1.3s","answer: wrong (D)
token: 271, 270, 1
time: 0.8s","answer: right
token: 1857, 270, 1
time: 10.1s",,"answer: wrong (A)
token: 897, 402, 495
time: 9.3s","answer: wrong (A)
token: 886, 402, 484
time: 4.2s","answer: right
token: 406, 402, 4
time: 2.6s"
134,顾客主动社会化是指顾客为了有效参与到服务过程而主动学习与其身份角色相关的知识和信息的过程。根据上述定义，下列属于顾客主动社会化的是,小谢不认同医生对他作出患有抑郁症的诊断，上网搜了很多资料,小明的妈妈为帮助小明提高奥数成绩，自己也报了奥数培训班,公司员工小刘为提高在某片区的销售业绩，自学当地方言,退休的张阿姨每天晚上收看电视养生节目学习养生,A,"answer: right
token: 161, 160, 1
time: 0.3s",,"answer: right
token: 161, 160, 1
time: 0.5s","answer: right
token: 167, 166, 1
time: 0.7s","answer: right
token: 5903, 166, 1
time: 35.6s",,"answer: right
token: 719, 254, 465
time: 10.7s","answer: right
token: 662, 254, 408
time: 3.7s","answer: right
token: 762, 254, 508
time: 8.8s"
135,党的十九大报告提出，加强社会保障体系建设，按照兜底线、织密网、建机制的要求，全面建成____、城乡统筹、权责清晰____、多层次社会保障体系。依次填入划横线部分正确的一项是,涵盖全面保障基本,覆盖全民保障适度,覆盖全国保障充分,涵盖终身保障全面,B,"answer: right
token: 135, 134, 1
time: 0.3s",,"answer: right
token: 135, 134, 1
time: 2.2s","answer: right
token: 134, 133, 1
time: 0.5s","answer: right
token: 554, 133, 0
time: 3.3s",,"answer: right
token: 196, 192, 4
time: 2.4s","answer: right
token: 196, 192, 4
time: 0.8s","answer: right
token: 196, 192, 4
time: 2.7s"
136,a2016年，全世界共有2.16亿人患有疟疾，其中44.5万人不幸死亡；b大约一周后，等到雌蚊再次进食的时候，疟原虫会随着它的唾液进入人类宿主体内，到达受害者的肝脏和血液，最终引发疾病甚至导致死亡；c疟原虫会在蚊子体内繁殖，然后进入雌蚊的唾液腺；d疟蚊属的某些物种会携带引发疟疾的寄生虫——疟原虫；e雌蚊叮咬疟疾患者时（为它们肚子里的卵储备营养），可能会在这时染上这种寄生虫（雄蚊不咬人）f在蚊子传播的所有疾病中，疟疾是最顽固、最致命的一种将以上6个句子重新排列，语序正确的是,afedcb,ecbadf,fadecb,dafecb,C,"answer: wrong (D)
token: 251, 245, 6
time: 0.3s",,"answer: wrong (D)
token: 246, 245, 1
time: 0.6s","answer: wrong (D)
token: 245, 244, 1
time: 0.8s","answer: right
token: 1447, 244, 1
time: 7.4s",,"answer: wrong (A)
token: 730, 367, 363
time: 8.1s","answer: wrong (A)
token: 989, 367, 622
time: 5.8s","answer: wrong (A)
token: 725, 367, 358
time: 7.9s"
137,关于现代武器，下列说法错误的是,驱逐舰具有防空、反潜和对地攻击的综合作战能力,迫击炮通常配属装甲兵使用,洲际弹道导弹是目前射程最远的导弹,陆军航空兵以直升机为主要装备,B,"answer: right
token: 120, 119, 1
time: 0.2s",,"answer: right
token: 120, 119, 1
time: 0.8s","answer: right
token: 119, 118, 1
time: 0.6s","answer: right
token: 848, 118, 1
time: 5.2s",,"answer: right
token: 166, 162, 4
time: 2.2s","answer: wrong (A)
token: 438, 162, 276
time: 2.1s","answer: right
token: 166, 162, 4
time: 2.7s"
138,下列关于生活现象的说法错误的是,挂钟电池耗尽后，秒针因受到重力矩的作用，会停在30秒的位置,自来水中含有少量次氧酸，因此不宜直接用自来水养鱼,无风时落叶各处受冷空气作用力不均，因此呈曲线翻转落下,衣服湿后对光线的反射能力减弱，因此颜色比干的时候深,A,"answer: right
token: 147, 146, 1
time: 0.3s",,"answer: right
token: 147, 146, 1
time: 1.6s","answer: right
token: 147, 146, 1
time: 0.5s","answer: right
token: 7547, 146, 0
time: 43.0s",,"answer: right
token: 770, 207, 563
time: 11.8s","answer: right
token: 642, 207, 435
time: 3.9s","answer: right
token: 770, 207, 563
time: 10.3s"
139,下列关于盐的说法错误的是,盐又称“百味之王”，是咸味的载体，具有去腥增鲜之用,人体如果摄入过多的盐份，容易产生高血压、水肿等问题,生活中的低钠盐加入了一定比例的氰化钾，其咸味较淡,按来源及开采方式分类，盐可分为：井盐、海盐、湖盐等,C,"answer: right
token: 144, 143, 1
time: 0.3s",,"answer: right
token: 144, 143, 1
time: 0.6s","answer: right
token: 146, 145, 1
time: 0.6s","answer: right
token: 568, 145, 1
time: 2.9s",,"answer: right
token: 203, 199, 4
time: 2.4s","answer: right
token: 260, 199, 61
time: 2.1s","answer: right
token: 203, 199, 4
time: 2.5s"
140,杨柳是我国古代诗词里较为常见的意象，往往蕴涵离别之情。下列名句中不是表达送别意象的是,庭院深深深几许?杨柳堆烟，幕帘无重数,今宵酒醒何处?杨柳岸、晓风残月,羌笛何须怨杨柳．春风不度玉门关,渭城朝雨渑轻尘。客舍青青柳色新,A,"answer: right
token: 154, 153, 1
time: 0.2s",,"answer: right
token: 154, 153, 1
time: 1.0s","answer: right
token: 153, 152, 1
time: 0.6s","answer: right
token: 2516, 152, 1
time: 14.2s",,"answer: right
token: 211, 207, 4
time: 2.2s","answer: right
token: 597, 207, 390
time: 3.5s","answer: right
token: 211, 207, 4
time: 2.5s"
141,共享型领导指独立于组织正式的领导角色或层级结构，由组织内部成员主动参与的、一种自下而上的成员之间相互领导的非正式领导力团队过程模式。它不仅强调传统垂直领导行为或角色在成员之间的共享，如协作，属于一种分布于成员之间的水平影响力。根据上述定义，下列属于共享型领导的是,某研发部门为提高研发效率、发挥员工积极性而实行民主集中制，由员工共同行使权力、承担责任、分享利益,某高校辅导员新学期在某班级发起由全班同学轮流当班长的活动,在公司项目组项目设计的过程中，小王主动承担了技术攻关任务,为提高服务质量和办事效率，某部门将日常突发、应急事项从原来的几个科室流水处理，改由专人负责,A,"answer: right
token: 230, 229, 1
time: 0.2s",,"answer: right
token: 230, 229, 1
time: 0.5s","answer: right
token: 237, 236, 1
time: 0.6s","answer: right
token: 1209, 236, 1
time: 7.0s",,"answer: right
token: 866, 354, 512
time: 10.6s","answer: right
token: 811, 354, 457
time: 5.6s","answer: right
token: 871, 354, 517
time: 9.8s"
142,人民法院审理行政案件，是审查具体行政行为的,适当性,合法性与合理性,合理性,合法性,D,"answer: right
token: 92, 86, 6
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.5s","answer: right
token: 84, 83, 1
time: 0.7s","answer: right
token: 520, 83, 1
time: 3.5s",,"answer: right
token: 109, 105, 4
time: 2.2s","answer: right
token: 109, 105, 4
time: 1.5s","answer: right
token: 109, 105, 4
time: 2.1s"
143,这一事件再次敲响警钟：旅游有风险，安全意识不能__。风险，有时来自陌生环境和游人的猎奇心理。因此，我们在旅游前一定要做足功课，对旅行目的地要有所认识和准备，不对风险抱侥幸心理。带孩子出去玩的家长尤其要加强警觉。同时，相关部门和景区方面，也要切实承担责任，为游客安全__。依次填入划横线部分最恰当的一项是,怠慢添砖加瓦,放松披荆斩棘,懈怠遮风挡雨,松懈保驾护航,D,"answer: right
token: 185, 179, 6
time: 0.5s",,"answer: right
token: 180, 179, 1
time: 0.6s","answer: right
token: 182, 181, 1
time: 0.6s","answer: right
token: 1259, 181, 1
time: 7.2s",,"answer: wrong (A)
token: 695, 272, 423
time: 10.2s","answer: wrong (C)
token: 726, 272, 454
time: 4.2s","answer: right
token: 276, 272, 4
time: 2.4s"
144,从理论上说，如果不考虑其他因素，“体型大”和“寿命长”是动物容易罹患癌症最合理的两个答案。因为“体型大”意味着组成身体的细胞数量更多，而“寿命长”意味着需要更多的新生细胞来更新换代；细胞越多，细胞分裂随机突变的几率就越高。以下各项如果为真，最能质疑上述论证的是,寿命长、体型庞大的象患癌症的概率很低,人类因吸烟而导致患癌症风险上升,小白鼠等寿命短的小动物易患癌症,海牛与蹄兔是近亲，体型相差悬殊，却都不易患癌症,A,"answer: right
token: 194, 193, 1
time: 0.2s",,"answer: right
token: 194, 193, 1
time: 1.1s","answer: wrong (D)
token: 200, 199, 1
time: 0.7s","answer: right
token: 1404, 199, 1
time: 7.8s",,"answer: right
token: 754, 298, 456
time: 9.6s","answer: right
token: 762, 298, 464
time: 4.4s","answer: right
token: 302, 298, 4
time: 2.3s"
145,中国历代统治者对户口的管理都极为重视，他们将户口多寡作为国力盛衰与社会治乱的标志，建立了从中央至州、县、乡的完备户籍管理体系，但究其原因，是将户籍作为调派劳役、征收赋税的主要依据，以此维护建立在小农经济基础上的特权。这是一种源远流长的文化烙印，纵使历史的车轮滚滚向前，但那道印痕仍难以抹去。这段文字主要介绍了,户籍制度存在的历史根源,户籍管理体系的文化背景,中国古代户籍管理体系的构建方式,户籍制度对维护政治统治的深远影响,A,"answer: wrong (B)
token: 204, 196, 8
time: 0.4s",,"answer: right
token: 197, 196, 1
time: 0.7s","answer: wrong (D)
token: 207, 206, 1
time: 0.6s","answer: right
token: 1371, 206, 1
time: 7.6s",,"answer: right
token: 673, 297, 376
time: 8.0s","answer: right
token: 711, 297, 414
time: 3.7s","answer: right
token: 301, 297, 4
time: 2.6s"
146,党的十八大以来，我国在重要历史节点已依法实施两次特赦，具有重大意义。下列与之相关的说法错误的是,特赦须经人民法院裁定,特赦对象包括被判处监禁刑和非监禁刑的罪犯,两次特赦时间分别为2015年和2019年,特赦令由全国人民代表大会常务委员会签发,D,"answer: right
token: 142, 141, 1
time: 0.2s",,"answer: right
token: 142, 141, 1
time: 0.7s","answer: right
token: 140, 139, 1
time: 0.6s","answer: right
token: 739, 139, 1
time: 4.3s",,"answer: wrong (A)
token: 509, 192, 317
time: 6.9s","answer: wrong (A)
token: 507, 192, 315
time: 2.8s","answer: right
token: 196, 192, 4
time: 2.7s"
