,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
142,下列句子，名词用作一般动词的一句是,荆人欲襲宋，使人先表滩水。,五畝之宅，樹之以桑。,得者不敢輒食，乃歷數家。,此不知其罪而死，臣爲君數之。,A,"answer: wrong (B)
token: 121, 120, 1
time: 0.2s",,"answer: wrong (B)
token: 121, 120, 1
time: 0.7s","answer: wrong (D)
token: 117, 116, 1
time: 0.7s","answer: right
token: 7781, 116, 0
time: 45.1s",,"answer: right
token: 424, 150, 274
time: 7.1s","answer: right
token: 497, 150, 347
time: 3.7s","answer: right
token: 154, 150, 4
time: 2.6s","answer: wrong (B)
token: 863, 264, 1
time: 5.1s",
143,下列句中不是名词作状语的是,豕人立而啼。,其一犬坐于前。,秦惠王车裂商君以徇。,齐桓公合诸侯而国异姓。,D,"answer: wrong (C)
token: 104, 103, 1
time: 0.2s",,"answer: right
token: 104, 103, 1
time: 1.1s","answer: right
token: 102, 101, 1
time: 0.6s","answer: right
token: 575, 101, 1
time: 3.3s",,"answer: wrong (A)
token: 345, 128, 217
time: 6.8s","answer: wrong (A)
token: 474, 128, 346
time: 3.4s","answer: right
token: 132, 128, 4
time: 2.6s","answer: right
token: 2799, 254, 1
time: 24.1s",
144,下列各组字，全都是象形字的一组是,齊果向,莫雞眉,星逐鹿,玄齒矢,A,"answer: wrong (D)
token: 92, 91, 1
time: 0.2s",,"answer: wrong (D)
token: 92, 91, 1
time: 0.8s","answer: right
token: 84, 83, 1
time: 0.7s","answer: wrong (D)
token: 3543, 83, 1
time: 20.3s",,"answer: right
token: 352, 106, 246
time: 6.3s","answer: right
token: 448, 106, 342
time: 3.1s","answer: wrong (D)
token: 110, 106, 4
time: 2.1s","answer: wrong (D)
token: 1459, 237, 1
time: 11.6s",
145,形声字义符的表义特点是,大多数义符都能表示词的具体意义。,大多数义符都不能表示词义的所属范围。,大多数义符都能表示词义所属的范围。,大多数义符都没有表义作用。,C,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 1.0s","answer: right
token: 110, 109, 1
time: 0.4s","answer: right
token: 566, 109, 1
time: 3.3s",,"answer: right
token: 147, 143, 4
time: 2.3s","answer: right
token: 147, 143, 4
time: 0.8s","answer: right
token: 147, 143, 4
time: 2.6s","answer: right
token: 658, 257, 1
time: 3.5s",
146,东汉郑玄“三禮”注的吉注类别是,章句类,音义类,义疏类,传注类,D,"answer: right
token: 96, 90, 6
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 0.8s","answer: wrong (C)
token: 84, 83, 1
time: 0.7s","answer: right
token: 605, 83, 1
time: 4.1s",,"answer: right
token: 105, 101, 4
time: 2.2s","answer: wrong (C)
token: 105, 101, 4
time: 0.7s","answer: right
token: 105, 101, 4
time: 2.6s","answer: wrong (A)
token: 1785, 235, 1
time: 11.2s",
147,下列四组字中，全是象形字的一组是,丘皿行回,人血象舟,山雨目本,果州考豆,A,"answer: wrong (B)
token: 93, 92, 1
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 0.8s","answer: wrong (B)
token: 87, 86, 1
time: 0.7s","answer: right
token: 1340, 86, 1
time: 7.4s",,"answer: wrong (C)
token: 109, 105, 4
time: 2.5s","answer: right
token: 555, 105, 450
time: 3.7s","answer: wrong (B)
token: 109, 105, 4
time: 2.6s","answer: wrong (B)
token: 7617, 239, 1
time: 61.1s",
148,下列四组字中，全是会意字的一组是,鸣步武益,亦街炎伐,安即和牧,涉崔莫私,A,"answer: right
token: 95, 94, 1
time: 0.2s",,"answer: wrong (C)
token: 95, 94, 1
time: 1.3s","answer: wrong (C)
token: 89, 88, 1
time: 0.6s","answer: right
token: 579, 88, 1
time: 3.8s",,"answer: right
token: 521, 109, 412
time: 9.4s","answer: right
token: 511, 109, 402
time: 3.6s","answer: right
token: 546, 109, 437
time: 9.1s","answer: wrong (C)
token: 2599, 239, 1
time: 17.6s",
149,下列句中，“见”表示被动的一句是,今有人於此，少見黑曰黑，多見黑曰白。,生孩六月，慈父見背。,故彌子之行未變於初也，而以前之所以見賢而後獲罪者，愛憎之變也。,後布詣允，陳卓幾見殺狀。,C,"answer: right
token: 139, 138, 1
time: 0.2s",,"answer: right
token: 139, 138, 1
time: 0.6s","answer: wrong (B)
token: 137, 136, 1
time: 0.6s","answer: right
token: 2008, 136, 1
time: 11.6s",,"answer: wrong (A)
token: 549, 174, 375
time: 9.0s","answer: wrong (A)
token: 506, 174, 332
time: 3.1s","answer: wrong (A)
token: 566, 174, 392
time: 9.7s","answer: wrong (D)
token: 7846, 285, 1
time: 55.9s",
150,汉字起源有种种传说，不属于起源传说的是,结绳说,图画说,八卦说,仓颉造字说,B,"answer: wrong (A)
token: 88, 87, 1
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 3.3s","answer: wrong (A)
token: 85, 84, 1
time: 0.7s","answer: right
token: 569, 84, 1
time: 3.8s",,"answer: right
token: 110, 106, 4
time: 2.5s","answer: wrong (A)
token: 473, 106, 367
time: 2.8s","answer: right
token: 110, 106, 4
time: 2.7s","answer: wrong (C)
token: 775, 236, 1
time: 4.3s",
151,下列形声字，全都是内形外声的一组是,酱問固,隨嬴辯,簡裹閩,衷關戚,B,"answer: wrong (D)
token: 95, 94, 1
time: 0.2s",,"answer: wrong (D)
token: 95, 94, 1
time: 2.7s","answer: wrong (C)
token: 87, 86, 1
time: 0.3s","answer: right
token: 7677, 86, 3
time: 43.0s",,"answer: wrong (A)
token: 494, 107, 387
time: 8.1s","answer: wrong (A)
token: 678, 107, 571
time: 4.7s","answer: wrong (C)
token: 111, 107, 4
time: 2.5s","answer: wrong (D)
token: 1658, 239, 1
time: 10.4s",
152,按照传统的“六书”体例，“哀”字应属,象形,指事,会意,形声,D,"answer: wrong (C)
token: 94, 89, 5
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 1.2s","answer: right
token: 80, 79, 1
time: 0.4s","answer: right
token: 1001, 79, 1
time: 6.0s",,"answer: wrong (C)
token: 99, 95, 4
time: 2.6s","answer: wrong (C)
token: 304, 95, 209
time: 3.4s","answer: right
token: 99, 95, 4
time: 2.9s","answer: right
token: 1768, 232, 1
time: 11.9s",
153,下列字中完全属于会意字的一组是,上过本,戒及炎,校信原,友武叔,B,"answer: right
token: 86, 85, 1
time: 0.3s",,"answer: wrong (D)
token: 86, 85, 1
time: 1.4s","answer: right
token: 82, 81, 1
time: 0.7s","answer: right
token: 6567, 81, 1
time: 37.9s",,"answer: right
token: 102, 98, 4
time: 2.4s","answer: wrong (A)
token: 409, 98, 311
time: 3.5s","answer: wrong (D)
token: 102, 98, 4
time: 2.9s","answer: right
token: 1723, 233, 1
time: 15.5s",
154,下列各组字，象形、指事、会意、形声四种结构类型都具备的一组是,斤刃牧祝,牛向鹿徒,門上星裹,水亦息夜,D,"answer: wrong (A)
token: 106, 105, 1
time: 0.4s",,"answer: wrong (A)
token: 106, 105, 1
time: 1.1s","answer: wrong (A)
token: 100, 99, 1
time: 0.7s","answer: right
token: 6469, 99, 1
time: 36.9s",,"answer: wrong (A)
token: 589, 125, 464
time: 8.3s","answer: wrong (A)
token: 518, 125, 393
time: 3.3s","answer: wrong (A)
token: 715, 125, 590
time: 11.9s","answer: right
token: 3198, 251, 1
time: 21.6s",
155,下列四组汉字中，均为形声字的一组是,哀赖佞雒,耆豪疆眉,裁毓戚修,颖行路公,A,"answer: wrong (C)
token: 97, 96, 1
time: 0.2s",,"answer: wrong (B)
token: 97, 96, 1
time: 0.6s","answer: right
token: 91, 90, 1
time: 0.6s","answer: right
token: 1756, 90, 1
time: 9.5s",,"answer: right
token: 414, 114, 300
time: 7.0s","answer: right
token: 516, 114, 402
time: 3.3s","answer: right
token: 118, 114, 4
time: 1.7s","answer: right
token: 2092, 245, 1
time: 15.2s",
156,下列对汉字结构的分析完全正确的一项是,孟，从子从皿。会意,蝕，从食从虫。会意,佞，从仁女声。形声,錦，从帛金声。形声,D,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 1.2s","answer: right
token: 108, 107, 1
time: 0.6s","answer: wrong (A)
token: 7816, 107, 285
time: 44.2s",,"answer: wrong (A)
token: 470, 132, 338
time: 7.9s","answer: wrong (A)
token: 466, 132, 334
time: 3.8s","answer: wrong (A)
token: 721, 132, 589
time: 12.6s","answer: wrong (C)
token: 5266, 258, 1
time: 38.7s",
157,下面关于古书旧注类型表述正确的一项是,义疏类是指既解释经文又给前人的注作解释的一种古注类型。,《毛诗故训传》属于补注类。,最有名的章句类注释专书是梁代皇侃的《孟子章句》。,章句类是对古书中文字进行辨音释义的注释类型。,A,"answer: right
token: 142, 141, 1
time: 0.2s",,"answer: right
token: 142, 141, 1
time: 1.1s","answer: right
token: 140, 139, 1
time: 0.6s","answer: right
token: 734, 139, 1
time: 4.1s",,"answer: right
token: 548, 181, 367
time: 7.8s","answer: right
token: 510, 181, 329
time: 3.4s","answer: right
token: 185, 181, 4
time: 2.7s","answer: right
token: 1475, 286, 1
time: 8.5s",
158,下列四组字中，全是形声字的一组是,唾睹理明,炼约输碉,特灿威慕,油姚破益,B,"answer: right
token: 96, 95, 1
time: 0.2s",,"answer: right
token: 96, 95, 1
time: 0.6s","answer: right
token: 88, 87, 1
time: 0.6s","answer: right
token: 1198, 87, 1
time: 6.9s",,"answer: wrong (A)
token: 447, 107, 340
time: 7.9s","answer: wrong (A)
token: 519, 107, 412
time: 3.6s","answer: right
token: 111, 107, 4
time: 2.4s","answer: wrong (D)
token: 2879, 242, 1
time: 19.9s",
159,下列四组形声字中，属内形外声的一组是,阁围屈觉,辩凤国裹,超街碧冈,风瓣闻闽,D,"answer: right
token: 99, 98, 1
time: 0.2s",,"answer: wrong (B)
token: 99, 98, 1
time: 7.1s","answer: wrong (B)
token: 91, 90, 1
time: 0.7s","answer: right
token: 4720, 90, 1
time: 26.6s",,"answer: wrong (A)
token: 633, 114, 519
time: 10.5s","answer: wrong (A)
token: 511, 114, 397
time: 3.6s","answer: wrong (A)
token: 696, 114, 582
time: 11.4s","answer: right
token: 5804, 243, 3
time: 47.2s",
160,按照传统的“六书”体例，”眉”字应属,会意,形声,象形,指事,C,"answer: right
token: 96, 90, 6
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 2.5s","answer: right
token: 80, 79, 1
time: 0.6s","answer: right
token: 408, 79, 1
time: 2.7s",,"answer: wrong (B)
token: 99, 95, 4
time: 2.2s","answer: wrong (A)
token: 371, 95, 276
time: 3.6s","answer: right
token: 99, 95, 4
time: 2.6s","answer: wrong (B)
token: 757, 232, 1
time: 8.2s",
161,古书注释术语“如字”的功能是,按借字的读音读某字。,按规范的写法写某字。,按常见的读音读某字。,用音近字为某字注音。,C,"answer: right
token: 111, 110, 1
time: 0.2s",,"answer: right
token: 111, 110, 1
time: 1.1s","answer: wrong (A)
token: 102, 101, 1
time: 0.7s","answer: right
token: 530, 101, 1
time: 3.5s",,"answer: right
token: 126, 122, 4
time: 2.4s","answer: right
token: 180, 122, 58
time: 1.4s","answer: right
token: 126, 122, 4
time: 2.7s","answer: right
token: 2435, 254, 1
time: 28.9s",
162,下列句中，属于无形式标志被动句的一句是,丈人智惑於似其子者而殺於真子。,今君聽讒人之議而不知我，西河之爲秦取不久矣。,萬嘗輿莊公戰，獲乎莊公。,故不能推車而及。,D,"answer: wrong (A)
token: 131, 130, 1
time: 0.3s",,"answer: right
token: 131, 130, 1
time: 0.8s","answer: wrong (C)
token: 127, 126, 1
time: 0.6s","answer: right
token: 1017, 126, 0
time: 6.0s",,"answer: wrong (A)
token: 429, 161, 268
time: 7.4s","answer: wrong (A)
token: 555, 161, 394
time: 3.8s","answer: wrong (B)
token: 165, 161, 4
time: 1.6s","answer: right
token: 7420, 276, 1
time: 59.5s",
163,下列句中，“易”表示“轻视”义的一句是,夫然後足以化民易俗，近者說服而遠者懷之。,是以古之易財，非仁也，財多也。,世易時移，變法宜矣。,逢丑父輿公易位。,B,"answer: wrong (A)
token: 126, 125, 1
time: 0.2s",,"answer: right
token: 126, 125, 1
time: 0.7s","answer: right
token: 125, 124, 1
time: 0.6s","answer: right
token: 956, 124, 1
time: 5.7s",,"answer: wrong (A)
token: 388, 151, 237
time: 7.2s","answer: wrong (A)
token: 409, 151, 258
time: 2.5s","answer: right
token: 155, 151, 4
time: 2.6s","answer: right
token: 760, 272, 1
time: 4.3s",
