,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5
235,句中括号括起来的字解释都正确的是1、他（触）目伤怀，自然感情不能自已。2、于是大家放开喉咙读一阵书，真是人声（鼎）沸。,触（感动）鼎（大）,触（接触）鼎（古代的一种锅）,触（接触）鼎（大）,触（抵）鼎（正在）,B,"answer: right
token: 139, 138, 1
time: 0.3s",,"answer: right
token: 139, 138, 1
time: 1.7s","answer: wrong (A)
token: 142, 141, 1
time: 1.9s",,,,"answer: wrong (A)
token: 545, 186, 359
time: 3.6s",
236,下列句子中的成语使用不正确的一项是,这么好的天气去旅游，同学们可以在大自然中尽情地享受天伦之乐。,一方困难百方支援，被洪水冲得囊空如洗的灾区又重建了家园。,凡是优秀的演员，总能把剧中人物的内心世界表演得惟妙惟肖。,这行云流水般的歌声使所有在场的听众获得了极大的艺术享受。,D,"answer: wrong (A)
token: 145, 144, 1
time: 0.5s",,"answer: wrong (A)
token: 145, 144, 1
time: 2.2s","answer: wrong (A)
token: 153, 152, 1
time: 1.2s",,,,"answer: wrong (A)
token: 501, 217, 284
time: 3.0s",
237,下面哪个剧种被称为“中国百戏之师”,黄梅戏,昆曲,越剧,京剧,B,"answer: right
token: 88, 83, 5
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 1.6s","answer: right
token: 80, 79, 1
time: 1.3s",,,,"answer: right
token: 108, 104, 4
time: 0.9s",
238,太极拳讲究“以柔克刚，以静制动，以弱胜强”这和下面哪位思想家的观点不谋而合,荀子,孔子,孟子,老子,D,"answer: right
token: 105, 104, 1
time: 0.2s",,"answer: right
token: 105, 104, 1
time: 0.8s","answer: right
token: 99, 98, 1
time: 2.6s",,,,"answer: right
token: 258, 124, 134
time: 1.9s",
239,能使下列语意顺畅、连贯的一组短语是：()实施素质教育有赖于、或者说根本受制于教育工作者的责任。有人说，孩子们的心就像一块奇妙的大地，播下①的种子，就会获得行为的收获，播下②的种子，就会获得习惯的收获，播下③的种子，就会获得性格的收获，播下④的种子，就会获得命运的收获。从这个意义上来说，教育工作者确实是主宰每一个学生命运的人。,①行为②习惯③性格④思想,①思想②行为③习惯④性格,①思想②性格③行为④习惯,①性格②行为③习惯④思想,B,"answer: right
token: 218, 217, 1
time: 0.2s",,"answer: right
token: 218, 217, 1
time: 0.5s","answer: wrong (C)
token: 201, 200, 1
time: 1.1s",,,,"answer: right
token: 600, 291, 309
time: 3.1s",
240,《西游记》中唐僧的原型是,玄奘,弘一,法海,鉴真,A,"answer: right
token: 85, 84, 1
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 0.8s","answer: right
token: 77, 76, 1
time: 3.7s",,,,"answer: right
token: 99, 95, 4
time: 0.9s",
241,元太祖铁木真是蒙古草原上的英雄，他被人们尊称为“成吉思汗”，“汗”的意思是大王，那么“成吉思汗”的意思是,大海,天空,草原,高山,A,"answer: right
token: 114, 109, 5
time: 0.4s",,"answer: right
token: 110, 109, 1
time: 0.7s","answer: wrong (B)
token: 101, 100, 1
time: 2.3s",,,,"answer: right
token: 221, 139, 82
time: 1.6s",
242,下面哪位诗人是“初唐四杰”之一,王维,杜甫,王勃,李白,C,"answer: right
token: 86, 85, 1
time: 0.5s",,"answer: right
token: 86, 85, 1
time: 0.8s","answer: right
token: 78, 77, 1
time: 1.5s",,,,"answer: right
token: 102, 98, 4
time: 0.8s",
243,下列每组中相同的两个字读音也相同的一组是,落花流水 丢三落四,发人深省 江苏省,怒发冲冠 千钧一发,挨打 挨挨挤挤,C,"answer: wrong (D)
token: 111, 110, 1
time: 0.2s",,"answer: right
token: 111, 110, 1
time: 0.8s","answer: wrong (D)
token: 103, 102, 1
time: 1.2s",,,,"answer: wrong (A)
token: 725, 132, 593
time: 5.0s",
244,“塞翁失马”这一典故出自,《孟子》,《庄子》,《山海经》,《淮南子》,D,"answer: right
token: 96, 89, 7
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 1.2s","answer: right
token: 84, 83, 1
time: 1.8s",,,,"answer: right
token: 106, 102, 4
time: 1.0s",
245,下列诗词名句出自男子之笔的是,物是人非事事休，欲语泪先流,北风历兮肃冷冷，胡笳动兮边马鸣,人生若只如初见，何事秋风悲画扇,看朱成碧思纷纷，憔悴支离为忆君,C,"answer: wrong (B)
token: 129, 128, 1
time: 0.8s",,"answer: right
token: 129, 128, 1
time: 0.5s","answer: wrong (B)
token: 124, 123, 1
time: 1.2s",,,,"answer: wrong (A)
token: 465, 163, 302
time: 3.6s",
246,1932年，清华大学招生试题中有一道对对子题，上联“孙行者”，下面下联中最合适的是,周作人,郁达夫,胡适之,唐三藏,C,"answer: right
token: 115, 108, 7
time: 0.3s",,"answer: right
token: 109, 108, 1
time: 0.6s","answer: wrong (D)
token: 103, 102, 1
time: 2.8s",,,,"answer: wrong (A)
token: 455, 125, 330
time: 3.3s",
247,盘古、女娲、夸父、后羿都是古代神话中的人物，其中开天辟地的是,女娲,夸父,盘古,后羿,C,"answer: right
token: 100, 95, 5
time: 0.3s",,"answer: right
token: 96, 95, 1
time: 1.1s","answer: right
token: 91, 90, 1
time: 2.7s",,,,"answer: right
token: 119, 115, 4
time: 0.7s",
248,下列句子中没有语病的一组是,对于未来，我的内心充满了希望。,狮子是一种非常猛烈的动物。,吴厂长介绍许多陈师傅的先进事迹。,小强和小明聊天，他告诉了他许多心里话。,A,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 0.9s","answer: right
token: 108, 107, 1
time: 1.0s",,,,"answer: right
token: 487, 155, 332
time: 2.9s",
249,“床前明月光”是李白的千古名句，其中“床”指的是什么,井上的围栏,卧具,门,窗户,A,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 0.8s","answer: right
token: 90, 89, 1
time: 1.8s",,,,"answer: right
token: 249, 106, 143
time: 2.2s",
250,《卧薪尝胆》这个故事出自于,孔子《论语》,司马光《资治通鉴》,司马迁《史记》,司马迁《春秋》,C,"answer: right
token: 111, 101, 10
time: 0.3s",,"answer: right
token: 102, 101, 1
time: 1.5s","answer: wrong (B)
token: 97, 96, 1
time: 1.0s",,,,"answer: right
token: 124, 120, 4
time: 0.8s",
251,下列句子没有语病的一项是,学习是否勤奋，是取得好成绩的重要条件,标点用得恰当，不仅能准确地表达文章的内容，在一定的语境里，还能代替文字直接表达人们的思想感情,从这套厚厚的知识丛书中，使我获得了不少的课外知识,为了避免今后不再犯同样的错误，我们应当好好订正这道题,B,"answer: right
token: 136, 135, 1
time: 0.2s",,"answer: right
token: 136, 135, 1
time: 0.8s","answer: right
token: 141, 140, 1
time: 1.1s",,,,"answer: wrong (A)
token: 602, 203, 399
time: 3.1s",
